procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18382660 360680 8584620    0    0     0   317 3167 8931  3  1 96  0  0
 4  0      0 18359292 360708 8596548    0    0     0   216 3123 9035  3  1 96  0  0
 1  0      0 18358120 360756 8587888    0    0     0   249 3116 9028  3  1 95  0  0
 1  0      0 18353260 360792 8587788    0    0     0   214 3143 9054  3  1 96  0  0
 1  0      0 18369896 360844 8572800    0    0     0   293 3132 9014  3  1 96  0  0
 0  0      0 18336256 360864 8598036    0    0     0   226 3169 9115  3  1 96  0  0
 1  0      0 18343672 360924 8581768    0    0     0   338 3195 9114  3  1 96  0  0
 2  0      0 18336640 360972 8585096    0    0     0   301 3109 9008  3  1 96  0  0
 1  0      0 18368668 361004 8557220    0    0     0   143 3080 8975  3  1 96  0  0
 1  0      0 18327080 361052 8587664    0    0     0   198 3310 9235  3  1 95  0  0
 2  0      0 18328728 361116 8579956    0    0     0   225 3155 9063  3  1 96  0  0
 1  0      0 18335800 361148 8578604    0    0     0   201 3119 8964  3  1 96  0  0
 2  0      0 18346484 361192 8565460    0    0     0   382 3159 9061  3  1 96  0  0
 1  0      0 18322200 361228 8599992    0    0     0   418 3289 9290  3  1 96  0  0
 1  0      0 18329000 361292 8586656    0    0     0   492 3186 9113  3  1 95  0  0
 2  0      0 18326604 361344 8588684    0    0     0   148 3136 8939  3  1 96  0  0
 3  0      0 18266744 361376 8601964    0    0     0   355 3213 9457  3  1 95  0  0
 3  0      0 18252516 361420 8587744    0    0     0   235 3233 9691  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18292140 361496 8570660    0    0     0   472 3288 9406  3  1 95  0  0
 4  0      0 18321048 361544 8569444    0    0     0   305 3117 8995  3  1 96  0  0
 4  0      0 18321112 361608 8571616    0    0     0   227 3142 9041  3  1 96  0  0
 3  0      0 18283324 361648 8604764    0    0     0   347 3269 9225  3  1 95  0  0
 2  0      0 18291148 361692 8587664    0    0     0   163 3120 8967  3  1 96  0  0
 1  0      0 18293152 361720 8588728    0    0     0   215 3129 8964  3  1 96  0  0
 0  0      0 18297724 361792 8575912    0    0     0   406 3070 9040  3  1 96  0  0
 2  0      0 18296444 361848 8577568    0    0     0   317 3196 9072  3  1 95  0  0
 1  0      0 18304572 361896 8570148    0    0     0   241 3314 9175  3  1 95  0  0
 3  0      0 18349240 361952 8580528    0    0     0   283 3120 9172  3  1 96  0  0
 2  0      0 18352804 361992 8572808    0    0     0   283 3112 9062  3  1 96  0  0
 1  0      0 18286492 362032 8605800    0    0     0   237 3128 9126  3  1 95  0  0
 0  0      0 18315500 362076 8574940    0    0     0   406 3155 9162  3  1 96  0  0
 1  0      0 18311660 362116 8577220    0    0     0   418 3113 9008  3  1 96  0  0
 1  0      0 18305900 362136 8580376    0    0     0   299 3134 9016  3  1 96  0  0
 0  0      0 18307340 362184 8583652    0    0     0   285 3179 9110  3  1 96  0  0
 0  0      0 18308472 362224 8578076    0    0     0   303 3189 9049  3  1 96  0  0
 1  0      0 18306884 362288 8564452    0    0     0   631 3188 9184  3  1 95  0  0
 2  0      0 18307760 362320 8565916    0    0     0   230 3198 9023  3  1 95  0  0
 2  0      0 18273032 362364 8597252    0    0     0   206 3188 9106  3  1 95  0  0
 1  0      0 18296084 362404 8585176    0    0     0   408 3264 9143  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18114996 362476 8728792    0    0     0   257 3685 11565  4  1 95  0  0
 0  0      0 18323540 362660 8610476    0    0     0   504 5548 20175  6  2 92  0  0
 0  0      0 18418196 362680 8627608    0    0     0   958 2335 5194  2  1 97  0  0
 0  0      0 18595480 362768 8541120    0    0     0   313 3408 7407  3  1 96  0  0
 2  0      0 23538952 367228 7917520    0    0  3421   577 2871 7400  2  1 97  0  0
